timestamp,username,message
2025-06-11T22:09:32,kazitae,mais c’est qui yann ?
2025-06-11T22:09:33,solenep05,il a l’air galere a comprendre
2025-06-11T22:09:36,lolo_gr1_61,@merwane49 maskass
2025-06-11T22:09:36,cotel__,en multi si c’est aleatoire ça skip les courses linéaire aussi ?
2025-06-11T22:09:37,naaky13,Mdr
2025-06-11T22:09:39,cam_up,Le kart rapide >>>>
2025-06-11T22:09:44,julio_51,@merwane49 maskas
2025-06-11T22:09:46,merwane49,@lolo_gr1_61 MERCI BCP
2025-06-11T22:09:46,ayar0s,Il y avait pas une prédi ?
2025-06-11T22:09:47,olibosc,SVP LES MODO JE VEUT MES POINT
2025-06-11T22:09:48,aiian33,@kazitae c'est yannou
2025-06-11T22:09:53,merwane49,@Julio_51 MERCI BCP
2025-06-11T22:09:56,03venompool02,fait plein de figure non stop squeezie
2025-06-11T22:09:59,nowhann,Les modos
2025-06-11T22:09:59,nowhann,la predi
2025-06-11T22:10:00,kcstif,prend moi ces pièces Lucas
2025-06-11T22:10:06,lolo_gr1_61,@merwane49 pas de soucis
2025-06-11T22:10:10,kittycatastrophe2b,BONJOUR COMMENT CA VA
2025-06-11T22:10:11,ooxt,chnyLove chnyLurk
2025-06-11T22:10:11,lutingargantuesque,c’est quoi la méta de ce jeu ?
2025-06-11T22:10:14,noxi1007,mais quel pilote
2025-06-11T22:10:18,kittycatastrophe2b,desoler ds maj
2025-06-11T22:10:22,julio_51,@merwane49 de rien bg
2025-06-11T22:10:24,elan_14,la cam est offerte avec la console ou faut l'acheter à part ? quelqu'un sais ?
2025-06-11T22:10:24,quipstagey,@KittyCatastrophe2B HEYY CA VA ET TOI
2025-06-11T22:10:25,many_gdz,mai swa les cam mdrr
2025-06-11T22:10:30,tm_tew,mousieur sivouplait je veux mes pts
2025-06-11T22:10:32,goeythi,Bwahah la tête de lock
2025-06-11T22:10:34,paspique,Je le trouve vachement lumineux son jeu :s
2025-06-11T22:10:36,astralzaakn,les pièces
2025-06-11T22:10:37,asleppp,LUL
2025-06-11T22:10:39,kittycatastrophe2b,ca va merci
2025-06-11T22:10:41,lou_byr,@Elan_14 a part
2025-06-11T22:10:42,andrew9090900,@lutingargantuesque tu dois planter le spike
2025-06-11T22:10:44,okagami_off,désolé mais les têtes c’est trop pour moi 🤣🤣🤣
2025-06-11T22:10:48,kcstif,0 pièces mdr
2025-06-11T22:10:49,olibosc,ironmouseSABERDANCE ironmouseSABERDANCE ironmouseSABERDANCE ironmouseSABERDANCE ironmouseSABERDANCE ironmouseSABERDANCE ironmouseSABERDANCE ironmouseSABERDANCE ironmouseSABERDANCE ironmouseSABERDANCE ironmouseSABERDANCE ironmouseSABERDANCE ironmouseSABERDANCE
2025-06-11T22:10:51,maliasse77,bonsoir tout le monde
2025-06-11T22:10:52,03venompool02,fait des cuts squeez
2025-06-11T22:10:55,merwane49,Dit lui svp que maskas a des capacités cachés et que c le meilleur skin c le tryharder gotaga qui l'a dit mdr
2025-06-11T22:10:58,sebzerre,lourd
2025-06-11T22:10:59,captainpedrinho,double plume ahah
2025-06-11T22:11:03,kiezens,La plume pour esquiver les rouges ?
